@RELATION   'derisi0.names : -C 58 '
@ATTRIBUTE root					{0,1}
@ATTRIBUTE GO0003674					{0,1}
@ATTRIBUTE GO0005575					{0,1}
@ATTRIBUTE GO0008150					{0,1}
@ATTRIBUTE GO0003824					{0,1}
@ATTRIBUTE GO0005215					{0,1}
@ATTRIBUTE GO0005488					{0,1}
@ATTRIBUTE GO0032991					{0,1}
@ATTRIBUTE GO0043226					{0,1}
@ATTRIBUTE GO0044422					{0,1}
@ATTRIBUTE GO0044464					{0,1}
@ATTRIBUTE GO0008152					{0,1}
@ATTRIBUTE GO0009987					{0,1}
@ATTRIBUTE GO0050896					{0,1}
@ATTRIBUTE GO0051234					{0,1}
@ATTRIBUTE GO0065007					{0,1}
@ATTRIBUTE GO0016740					{0,1}
@ATTRIBUTE GO0016787					{0,1}
@ATTRIBUTE GO0003676					{0,1}
@ATTRIBUTE GO0005515					{0,1}
@ATTRIBUTE GO0043234					{0,1}
@ATTRIBUTE GO0043227					{0,1}
@ATTRIBUTE GO0043229					{0,1}
@ATTRIBUTE GO0044446					{0,1}
@ATTRIBUTE GO0016020					{0,1}
@ATTRIBUTE GO0044424					{0,1}
@ATTRIBUTE GO0044425					{0,1}
@ATTRIBUTE GO0009058					{0,1}
@ATTRIBUTE GO0043170					{0,1}
@ATTRIBUTE GO0044237					{0,1}
@ATTRIBUTE GO0044238					{0,1}
@ATTRIBUTE GO0016043					{0,1}
@ATTRIBUTE GO0006950					{0,1}
@ATTRIBUTE GO0006810					{0,1}
@ATTRIBUTE GO0051649					{0,1}
@ATTRIBUTE GO0050789					{0,1}
@ATTRIBUTE GO0043231					{0,1}
@ATTRIBUTE GO0044428					{0,1}
@ATTRIBUTE GO0005737					{0,1}
@ATTRIBUTE GO0044444					{0,1}
@ATTRIBUTE GO0019538					{0,1}
@ATTRIBUTE GO0043283					{0,1}
@ATTRIBUTE GO0044260					{0,1}
@ATTRIBUTE GO0006139					{0,1}
@ATTRIBUTE GO0006996					{0,1}
@ATTRIBUTE GO0046907					{0,1}
@ATTRIBUTE GO0019222					{0,1}
@ATTRIBUTE GO0050794					{0,1}
@ATTRIBUTE GO0005634					{0,1}
@ATTRIBUTE GO0005739					{0,1}
@ATTRIBUTE GO0044267					{0,1}
@ATTRIBUTE GO0006259					{0,1}
@ATTRIBUTE GO0016070					{0,1}
@ATTRIBUTE GO0043412					{0,1}
@ATTRIBUTE GO0051276					{0,1}
@ATTRIBUTE GO0031323					{0,1}
@ATTRIBUTE GO0006464					{0,1}
@ATTRIBUTE GO0007001					{0,1}
@ATTRIBUTE  g1                                      numeric
@ATTRIBUTE  g1_bkg                                  numeric
@ATTRIBUTE  r1                                      numeric
@ATTRIBUTE  r1_bkg                                  numeric
@ATTRIBUTE  f1                                      numeric
@ATTRIBUTE  g2                                      numeric
@ATTRIBUTE  g2_bkg                                  numeric
@ATTRIBUTE  r2                                      numeric
@ATTRIBUTE  r2_bkg                                  numeric
@ATTRIBUTE  f2                                      numeric
@ATTRIBUTE  g3                                      numeric
@ATTRIBUTE  g3_bkg                                  numeric
@ATTRIBUTE  r3                                      numeric
@ATTRIBUTE  r3_bkg                                  numeric
@ATTRIBUTE  f3                                      numeric
@ATTRIBUTE  g4                                      numeric
@ATTRIBUTE  g4_bkg                                  numeric
@ATTRIBUTE  r4                                      numeric
@ATTRIBUTE  r4_bkg                                  numeric
@ATTRIBUTE  f4                                      numeric
@ATTRIBUTE  g5                                      numeric
@ATTRIBUTE  g5_bkg                                  numeric
@ATTRIBUTE  r5                                      numeric
@ATTRIBUTE  r5_bkg                                  numeric
@ATTRIBUTE  f5                                      numeric
@ATTRIBUTE  g6                                      numeric
@ATTRIBUTE  g6_bkg                                  numeric
@ATTRIBUTE  r6                                      numeric
@ATTRIBUTE  r6_bkg                                  numeric
@ATTRIBUTE  f6                                      numeric
@ATTRIBUTE  g7                                      numeric
@ATTRIBUTE  g7_bkg                                  numeric
@ATTRIBUTE  r7                                      numeric
@ATTRIBUTE  r7_bkg                                  numeric
@ATTRIBUTE  f7                                      numeric
@ATTRIBUTE  g1_ratio                                numeric
@ATTRIBUTE  g2_ratio                                numeric
@ATTRIBUTE  g3_ratio                                numeric
@ATTRIBUTE  g4_ratio                                numeric
@ATTRIBUTE  g5_ratio                                numeric
@ATTRIBUTE  g6_ratio                                numeric
@ATTRIBUTE  g7_ratio                                numeric
@ATTRIBUTE  r1_ratio                                numeric
@ATTRIBUTE  r2_ratio                                numeric
@ATTRIBUTE  r3_ratio                                numeric
@ATTRIBUTE  r4_ratio                                numeric
@ATTRIBUTE  r5_ratio                                numeric
@ATTRIBUTE  r6_ratio                                numeric
@ATTRIBUTE  r7_ratio                                numeric
@ATTRIBUTE  g1dashbkg                               numeric
@ATTRIBUTE  g2dashbkg                               numeric
@ATTRIBUTE  g3dashbkg                               numeric
@ATTRIBUTE  g4dashbkg                               numeric
@ATTRIBUTE  g5dashbkg                               numeric
@ATTRIBUTE  g6dashbkg                               numeric
@ATTRIBUTE  g7dashbkg                               numeric
@ATTRIBUTE  r1dashbkg                               numeric
@ATTRIBUTE  r2dashbkg                               numeric
@ATTRIBUTE  r3dashbkg                               numeric
@ATTRIBUTE  r4dashbkg                               numeric
@ATTRIBUTE  r5dashbkg                               numeric
@ATTRIBUTE  r6dashbkg                               numeric
@ATTRIBUTE  r7dashbkg                               numeric


@DATA
1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8274,2372,8773,1322,0,7834,2600,7933,1622,0,5713,1576,6737,1232,0,5360,1291,5808,873,0,6140,1698,8266,1302,0,6008,2479,6633,1758,0,5154,1135,4007,794,0,0.79,0.83,0.75,0.82,0.64,0.72,1.25,1.27,1.2,1.33,1.22,1.56,1.39,0.8,5902,5234,4137,4069,4442,3529,4019,7451,6311,5505,4935,6964,4875,3213
1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5730,2606,4424,1249,0,4603,2788,3731,1932,0,5076,1873,5513,1516,0,7114,1781,4312,1308,0,6400,1770,3408,1028,0,5482,2564,3247,2124,0,4299,1148,1425,776,0,0.98,1.01,0.8,1.78,1.95,2.6,4.86,1.02,0.99,1.25,0.56,0.51,0.38,0.21,3124,1815,3203,5333,4630,2918,3151,3175,1799,3997,3004,2380,1123,649
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3960,2233,3134,1216,0,4331,2446,3581,1444,0,4451,1678,3971,1312,0,2603,1135,2164,860,0,2922,1547,1981,1025,0,3503,2242,3066,1942,0,2526,897,1658,655,0,0.9,0.88,1.04,1.13,1.44,1.12,1.62,1.11,1.14,0.96,0.88,0.69,0.89,0.62,1727,1885,2773,1468,1375,1261,1629,1918,2137,2659,1304,956,1124,1003
1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5176,2626,3520,1238,0,3953,2410,2669,1360,0,3767,1640,3494,1255,0,4339,1442,3025,958,0,3669,1680,2295,990,0,5270,2403,4483,1473,0,3095,1184,2278,736,0,1.12,1.18,0.95,1.4,1.52,0.95,1.24,0.89,0.85,1.05,0.71,0.66,1.05,0.81,2550,1543,2127,2897,1989,2867,1911,2282,1309,2239,2067,1305,3010,1542
1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5181,2170,4303,1107,0,5221,2498,6514,1526,0,4120,1685,3791,1287,0,2861,1084,2510,749,0,3534,1373,2732,1093,0,4821,2240,3108,1707,0,3241,856,2166,665,0,0.94,0.55,0.97,1.01,1.32,1.84,1.59,1.06,1.82,1.03,0.99,0.76,0.54,0.63,3011,2723,2435,1777,2161,2581,2385,3196,4988,2504,1761,1639,1401,1501
1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11443,2509,10322,1289,0,9858,2685,10003,1719,0,7641,1934,7349,1526,0,11851,1780,10910,1334,0,8279,1693,6978,1066,0,9275,2559,9484,2060,0,7721,1188,12060,927,0,0.99,0.87,0.98,1.05,1.11,0.9,0.59,1.01,1.15,1.02,0.95,0.9,1.11,1.69,8934,7173,5707,10071,6586,6716,6533,9033,8284,5823,9576,5912,7424,11133
1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3622,2150,2444,1128,0,4485,2345,4046,1226,0,2965,1615,3059,1270,0,2012,1205,2153,868,0,2887,1535,2658,1077,0,3321,2314,4804,1992,0,1753,815,3840,701,0,1.12,0.76,0.75,0.63,0.86,0.36,0.3,0.89,1.32,1.33,1.59,1.16,2.78,3.33,1472,2140,1350,807,1352,1007,938,1316,2820,1789,1285,1581,2812,3139
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19452,2690,19268,1358,0,12382,2659,8344,1602,0,13574,1780,7699,1378,0,15622,1367,6528,922,0,14207,1696,5648,1016,0,11386,2678,4002,1631,0,11350,1306,3358,830,0,0.94,1.44,1.87,2.54,2.7,3.67,3.97,1.06,0.69,0.53,0.39,0.37,0.27,0.25,16762,9723,11794,14255,12511,8708,10044,17910,6742,6321,5606,4632,2371,2528
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23806,2869,24783,1462,0,13698,2688,11829,1589,0,12118,1926,15185,1573,0,15586,1474,17308,994,0,16650,1839,18274,1153,0,19127,2690,10623,1598,0,14169,1306,5496,802,0,0.9,1.08,0.75,0.87,0.87,1.82,2.74,1.11,0.93,1.33,1.15,1.15,0.55,0.36,20937,11010,10192,14112,14811,16437,12863,23321,10240,13612,16314,17121,9025,4694
1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4947,2610,3849,1296,0,4077,2455,3254,1411,0,4052,1716,4589,1291,0,3605,1378,3838,908,0,3544,1694,3290,1149,0,4748,2530,5052,1638,0,2959,1116,3012,747,0,0.92,0.88,0.71,0.76,0.86,0.65,0.81,1.09,1.14,1.41,1.32,1.16,1.54,1.23,2337,1622,2336,2227,1850,2218,1843,2553,1843,3298,2930,2141,3414,2265
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133,2589,3446,1363,0,4412,2467,2891,1405,0,3446,1853,3210,1435,0,2980,1392,2373,859,0,3807,1766,2808,1173,0,4556,2696,3608,1709,0,2788,1173,2590,742,0,1.22,1.31,0.9,1.05,1.25,0.98,0.87,0.82,0.76,1.11,0.95,0.8,1.02,1.15,2544,1945,1593,1588,2041,1860,1615,2083,1486,1775,1514,1635,1899,1848
1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5003,2131,3578,1241,0,5077,2482,3652,1477,0,3664,1397,3061,1091,0,2876,1209,2136,827,0,3357,1362,2554,1155,0,3823,2233,2832,1559,0,2659,931,1845,690,0,1.23,1.19,1.15,1.27,1.43,1.25,1.5,0.81,0.84,0.87,0.79,0.7,0.8,0.67,2872,2595,2267,1667,1995,1590,1728,2337,2175,1970,1309,1399,1273,1155
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14881,2557,14015,1365,0,10254,2748,8378,1599,0,10917,1943,10705,1456,0,11605,1484,7755,967,0,10213,1829,7150,1151,0,12825,2680,4004,1709,0,8999,1250,2033,788,0,0.97,1.11,0.97,1.49,1.4,4.42,6.22,1.03,0.9,1.03,0.67,0.71,0.23,0.16,12324,7506,8974,10121,8384,10145,7749,12650,6779,9249,6788,5999,2295,1245
1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10975,2680,9843,1401,0,7991,2715,6489,1635,0,8735,1915,9832,1468,0,7692,1424,6799,950,0,8015,1903,7574,1195,0,9271,2881,6445,1845,0,4441,1158,2512,783,0,0.98,1.09,0.82,1.07,0.96,1.39,1.9,1.02,0.92,1.22,0.93,1.04,0.72,0.53,8295,5276,6820,6268,6112,6390,3283,8442,4854,8364,5849,6379,4600,1729
1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5266,2022,3961,1090,0,5552,2562,4318,1545,0,3639,1331,2836,985,0,3231,1126,2598,797,0,3513,1263,3135,1194,0,4782,2264,4202,1544,0,3077,927,10492,758,0,1.13,1.08,1.25,1.17,1.16,0.95,0.22,0.88,0.93,0.8,0.85,0.86,1.05,4.55,3244,2990,2308,2105,2250,2518,2150,2871,2773,1851,1801,1941,2658,9734
1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5786,2370,4594,1174,0,5404,2738,4828,1626,0,4209,1809,3751,1450,0,5044,1500,3922,1072,0,4145,1713,3000,1064,0,5182,2609,5118,2294,0,3933,1175,3322,872,0,1,0.83,1.04,1.24,1.26,0.91,1.13,1,1.2,0.96,0.81,0.79,1.1,0.88,3416,2666,2400,3544,2432,2573,2758,3420,3202,2301,2850,1936,2824,2450
1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,1927,3505,1007,0,4113,2341,3416,1367,0,3967,1374,4685,1037,0,2914,1021,2508,738,0,3192,1449,2823,1219,0,4358,2197,4220,1852,0,2613,835,2122,657,0,0.88,0.86,0.71,1.07,1.09,0.91,1.21,1.14,1.16,1.41,0.93,0.92,1.1,0.83,2201,1772,2593,1893,1743,2161,1778,2498,2049,3648,1770,1604,2368,1465
1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9634,2423,8283,1281,0,7930,2833,6580,1726,0,5763,1871,5623,1474,0,6366,1348,5546,886,0,6560,1676,5557,1133,0,8773,2894,6520,1980,0,5472,1188,3300,815,0,1.03,1.05,0.94,1.08,1.1,1.29,1.72,0.97,0.95,1.06,0.93,0.91,0.78,0.58,7211,5097,3892,5018,4884,5879,4284,7002,4854,4149,4660,4424,4540,2485
1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,2471,1847,1297,0,3574,2499,2320,1562,0,2726,1878,2635,1449,0,2148,1344,1744,888,0,2503,1727,1725,1066,0,3620,2612,4107,1784,0,2037,1217,2255,798,0,1.59,1.42,0.72,0.94,1.18,0.43,0.56,0.63,0.7,1.39,1.06,0.85,2.33,1.79,877,1075,848,804,776,1008,820,550,758,1186,856,659,2323,1457
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,7678,2579,7133,1380,0,6638,2955,6257,1749,0,8287,1923,7512,1498,0,6018,1462,5254,965,0,5693,1756,4660,1185,0,6785,2828,4117,1892,0,4985,1350,2034,866,0,0.89,0.82,1.06,1.06,1.13,1.78,3.11,1.12,1.22,0.94,0.94,0.88,0.56,0.32,5099,3683,6364,4556,3937,3957,3635,5753,4508,6014,4289,3475,2225,1168
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4058,2519,2781,1298,0,4243,2746,3227,1711,0,4005,1949,3284,1493,0,2875,1456,1968,978,0,2834,1661,1918,1065,0,4013,2572,3276,1640,0,2612,1188,1576,774,0,1.04,0.99,1.15,1.43,1.38,0.88,1.78,0.96,1.01,0.87,0.7,0.72,1.14,0.56,1539,1497,2056,1419,1173,1441,1424,1483,1516,1791,990,853,1636,802
1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742,1895,1748,930,0,3213,2374,2215,1483,0,2060,1375,1851,1006,0,1587,1003,1283,694,0,2472,1386,1994,1213,0,2995,2215,3555,1961,0,1246,737,1695,614,0,1.04,1.15,0.81,0.99,1.39,0.49,0.47,0.96,0.87,1.23,1.01,0.72,2.04,2.13,847,839,685,584,1086,780,509,818,732,845,589,781,1594,1081
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,2277,1803,1120,0,3704,2718,3101,1870,0,2723,1981,2255,1511,0,2349,1552,1698,1124,0,2227,1544,1454,979,0,3096,2519,3110,2148,0,1960,1170,1877,880,0,1.35,0.8,1,1.39,1.44,0.6,0.79,0.74,1.25,1,0.72,0.69,1.67,1.27,921,986,742,797,683,577,790,683,1231,744,574,475,962,997
1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4199,1757,3589,909,0,3816,2275,2864,1285,0,4161,1592,4796,1287,0,2904,976,4190,694,0,4154,1400,5662,1298,0,4891,2401,12543,2224,0,2467,815,6687,631,0,0.91,0.98,0.73,0.55,0.63,0.24,0.27,1.1,1.02,1.37,1.82,1.59,4.17,3.7,2442,1541,2569,1928,2754,2490,1652,2680,1579,3509,3496,4364,10319,6056
1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4577,1851,3610,945,0,4249,2290,3564,1345,0,4019,1405,3858,1070,0,2959,974,2206,694,0,4504,1477,3985,1678,0,5060,2328,5211,2010,0,2585,833,2750,715,0,1.02,0.88,0.94,1.31,1.31,0.85,0.86,0.98,1.14,1.06,0.76,0.76,1.18,1.16,2726,1959,2614,1985,3027,2732,1752,2665,2219,2788,1512,2307,3201,2035
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5313,2526,4435,1348,0,6816,2797,5108,1768,0,7487,2021,4059,1553,0,5126,1534,2274,1073,0,5537,1814,2468,1172,0,5775,2668,3823,1744,0,3878,1206,2301,840,0,0.9,1.2,2.18,2.99,2.87,1.49,1.83,1.11,0.83,0.46,0.33,0.35,0.67,0.55,2787,4019,5466,3592,3723,3107,2672,3087,3340,2506,1201,1296,2079,1461
1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2855,1807,1729,983,0,3247,2227,2110,1228,0,1755,1168,1392,857,0,1598,1015,1160,678,0,2562,1508,2357,1458,0,2996,2146,2794,1589,0,1403,806,2039,671,0,1.4,1.16,1.1,1.21,1.17,0.71,0.44,0.71,0.86,0.91,0.83,0.85,1.41,2.27,1048,1020,587,583,1054,850,597,746,882,535,482,899,1205,1368
1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3916,2266,2681,1138,0,5044,2704,6126,1716,0,5010,2159,4900,1759,0,3432,1657,2588,1270,0,2388,1373,1660,991,0,3710,2472,2910,2160,0,2875,1051,2148,798,0,1.07,0.53,0.91,1.35,1.52,1.65,1.35,0.93,1.89,1.1,0.74,0.66,0.61,0.74,1650,2340,2851,1775,1015,1238,1824,1543,4410,3141,1318,669,750,1350
1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4661,2703,2932,1311,0,3799,2484,3010,1622,0,2996,1543,2704,1171,0,3948,1506,3188,1044,0,5665,1925,4457,1080,0,4137,2404,3524,1966,0,2265,1004,1611,754,0,1.21,0.95,0.95,1.14,1.11,1.11,1.47,0.83,1.05,1.05,0.88,0.9,0.9,0.68,1958,1315,1453,2442,3740,1733,1261,1621,1388,1533,2144,3377,1558,857
1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3392,2487,1966,1365,0,3812,2967,2397,1830,0,2537,1881,2245,1457,0,2115,1385,1594,933,0,2660,1678,1971,1188,0,3186,2574,3215,1774,0,1780,1106,1878,737,0,1.51,1.49,0.83,1.1,1.25,0.42,0.59,0.66,0.67,1.2,0.91,0.8,2.38,1.69,905,845,656,730,982,612,674,601,567,788,661,783,1441,1141
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8453,1780,8017,952,0,6013,2039,5400,1113,0,4524,1240,4145,893,0,4657,1109,3579,740,0,9530,1414,8263,1292,0,14543,2047,8279,1536,0,4469,839,3103,635,0,0.94,0.93,1.01,1.25,1.16,1.85,1.47,1.06,1.08,0.99,0.8,0.86,0.54,0.68,6673,3974,3284,3548,8116,12496,3630,7065,4287,3252,2839,6971,6743,2468
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15859,1794,15830,977,0,10250,1916,11702,1078,0,8266,1238,7408,872,0,8842,1097,6049,754,0,15913,1327,11566,1306,0,20213,2090,6280,1557,0,7878,816,2470,610,0,0.95,0.78,1.08,1.46,1.42,3.84,3.8,1.05,1.28,0.93,0.68,0.7,0.26,0.26,14065,8334,7028,7745,14586,18123,7062,14853,10624,6536,5295,10260,4723,1860
1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10902,2693,9728,1286,0,5419,2171,4256,1185,0,5249,1347,5109,991,0,10095,1234,6306,791,0,8663,1916,4761,1050,0,10033,2088,5005,1256,0,4865,959,3815,630,0,0.97,1.06,0.95,1.61,1.82,2.12,1.23,1.03,0.94,1.05,0.62,0.55,0.47,0.81,8209,3248,3902,8861,6747,7945,3906,8442,3071,4118,5515,3711,3749,3185
1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3311,2181,2141,1116,0,4196,2714,3422,2029,0,3367,1961,2943,1547,0,2112,1317,1777,988,0,2538,1504,1800,1096,0,2683,1786,3489,1612,0,1904,917,3425,770,0,1.1,1.06,1.01,1.01,1.47,0.48,0.37,0.91,0.94,0.99,0.99,0.68,2.08,2.7,1130,1482,1406,795,1034,897,987,1025,1393,1396,789,704,1877,2655
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4544,2209,3748,1123,0,4683,2666,4225,1953,0,4884,1906,5706,1474,0,3335,1339,3113,998,0,2890,1453,2130,980,0,3741,2163,2986,1736,0,3115,922,2173,726,0,0.89,0.89,0.7,0.94,1.25,1.26,1.52,1.12,1.12,1.43,1.06,0.8,0.79,0.66,2335,2017,2978,1996,1437,1578,2193,2625,2272,4232,2115,1150,1250,1447
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4571,2172,3841,1116,0,4903,2619,4501,1849,0,7921,1815,10332,1409,0,3686,1303,3377,917,0,2817,1334,2041,1026,0,4324,2160,4353,1761,0,4157,909,2935,699,0,0.88,0.86,0.68,0.97,1.46,0.83,1.45,1.14,1.16,1.47,1.03,0.68,1.2,0.69,2399,2284,6106,2383,1483,2164,3248,2725,2652,8923,2460,1015,2592,2236
